Date,Open,High,Low,Close,Volume
2018-06-25,2463.75,2463.75,2373.75,2400,573135.00028657
2018-06-26,2370,2454.75,2355.75,2355.75,700970.73368382
2018-06-27,2347.5,2370,2283,2364,426114.93354639
2018-06-28,2351.25,2382,2312.25,2343,403711.40020186
2018-06-29,2385,2419.5,2336.25,2396.25,515805.93359124
2018-07-02,2392.5,2410.5,2343.75,2387.25,738821.26703608
2018-07-03,2392.5,2436,2374.5,2430,342854.93350476
2018-07-04,2443.5,2443.5,2345.25,2353.5,466443.73356656
2018-07-05,2348.25,2377.5,2322.75,2328.75,360325.9335135
2018-07-06,2341.5,2381.25,2319.75,2329.5,350994.06684216
2018-07-09,2340.75,2451,2323.5,2432.25,1010821.4671721
2018-07-10,2434.5,2447.25,2391,2391,233075.13344987
2018-07-11,2377.5,2433.75,2305.5,2417.25,397347.73353201
2018-07-12,2437.5,2607.75,2437.5,2536.5,745052.46703919
2018-07-13,2536.5,2607.75,2523,2530.5,402563.20020128
2018-07-16,2514.75,2584.5,2475.75,2503.5,448957.53355781
2018-07-17,2509.5,2547.75,2496.75,2521.5,276842.06680509
2018-07-18,2520,2537.25,2427.75,2459.25,573530.26695343
2018-07-19,2510.25,2571.75,2447.25,2455.5,528981.00026449
2018-07-20,2457,2517,2449.5,2473.5,455061.33356086
2018-07-23,2481,2481,2376.75,2412.75,701169.33368392
2018-07-24,2422.5,2480.25,2405.25,2434.5,157534.26674543
2018-07-25,2433.75,2495.25,2428.5,2461.5,346990.06684016
2018-07-26,2461.5,2473.5,2379.75,2417.25,354655.80017733
2018-07-27,2427,2465.25,2403.75,2420.25,227640.93344715
2018-07-30,2415,2457,2385,2421.75,366320.60018316
2018-07-31,2426.25,2451,2342.25,2430,596735.9336317
2018-08-01,2370,2414.25,2127,2220.75,1970105.1343184
2018-08-02,2189.25,2189.25,2004,2004,1929276.734298
2018-08-03,2010,2019,1895.25,1993.5,1446419.1340565
2018-08-06,1980,1980,1893,1932.75,1110301.6005552
2018-08-07,1938.75,1944,1789.5,1852.5,1443694.6007218
2018-08-08,1839.75,1924.5,1778.25,1924.5,1139683.3339032
2018-08-09,1982.25,2069.25,1958.25,2032.5,1203326.533935
2018-08-10,2019,2060.25,2004.75,2051.25,523094.20026155
2018-08-13,2060.25,2109.75,2033.25,2091.75,586297.33362648
2018-08-14,2097.75,2122.5,2025.75,2036.25,507076.53358687
2018-08-15,2047.5,2066.25,2013,2052,326582.46682996
2018-08-16,2068.5,2116.5,2042.25,2094.75,451075.8668922
2018-08-17,2079.75,2111.25,2037,2058,480199.2002401
2018-08-20,2057.25,2148,2057.25,2082,399851.00019993
2018-08-21,2079,2163.75,2060.25,2143.5,462405.13356454
2018-08-22,2123.25,2202.75,2122.5,2169,803868.80040193
2018-08-23,2168.25,2241,2131.5,2210.25,417890.46687561
2018-08-24,2202,2262.75,2138.25,2139,601738.80030087
2018-08-28,2149.5,2205.75,2149.5,2181,445518.20022276
2018-08-29,2160,2191.5,2127.75,2133,296472.8668149
2018-08-30,2120.25,2178.75,2100.75,2145.75,306344.26681984
2018-08-31,2130.75,2250,2127.75,2227.5,566996.4002835
2018-09-03,2214.75,2240.25,2164.5,2232,275877.00013794
2018-09-04,2229,2271.75,2187,2201.25,394660.20019733
2018-09-05,2212.5,2250,2170.5,2245.5,293210.00014661
2018-09-06,2261.25,2261.25,2206.5,2235,343248.93350496
2018-09-07,2257.5,2260.5,2222.25,2253,333147.73349991
2018-09-10,2262,2265.75,2206.5,2235,354862.20017743
2018-09-11,2226.75,2274.75,2173.5,2190,426014.86687967
2018-09-12,2150.25,2179.5,2116.5,2158.5,473363.80023668
2018-09-13,2167.5,2211.75,2154,2175,241940.1334543
2018-09-14,2178,2183.25,2148.75,2169,298938.3334828
2018-09-17,2156.25,2187,2153.25,2175,276749.66680504
2018-09-18,2188.5,2234.25,2167.5,2187.75,369136.26685123
2018-09-19,2202,2229,2173.5,2193.75,318123.46682573
2018-09-20,2205,2205,2114.25,2160,670337.20033517
2018-09-21,2165.25,2215.5,2163,2201.25,720432.13369355
2018-09-24,2203.5,2208.75,2106,2109.75,463872.80023194
2018-09-25,2122.5,2142,2045.25,2091.75,424010.66687867
2018-09-26,2100,2135.25,2054.25,2135.25,331487.00016574
2018-09-27,2130,2146.5,2112,2130,374550.73352061
2018-09-28,2159.25,2159.25,2114.25,2143.5,499214.53358294
2018-10-01,2151.75,2151.75,2078.25,2083.5,564772.93361572
2018-10-02,2089.5,2097.75,2016.75,2033.25,486610.73357664
2018-10-03,2037.75,2054.25,2020.5,2051.25,363521.06684843
2018-10-04,2040,2076.75,2004.75,2019.75,533950.66693364
2018-10-05,2039.25,2043.75,1983.75,2012.25,416739.60020837
2018-10-08,2025.75,2037.75,1981.5,2004,484264.80024213
2018-10-09,2004,2009.25,1899,1908.75,598456.33363256
2018-10-10,1920,1920,1855.5,1884.75,589533.00029477
2018-10-11,1845,1889.25,1773,1864.5,746840.86704009
2018-10-12,1879.5,1930.5,1847.25,1864.5,568121.26695073
2018-10-15,1833.75,1874.25,1794,1836.75,513678.80025684
2018-10-16,1845,1963.5,1823.25,1947.75,497120.66691523
2018-10-17,1964.25,1996.5,1933.5,1976.25,480865.2669071
2018-10-18,1988.25,1988.25,1854,1856.25,499908.66691662
2018-10-19,1855.5,1855.5,1794.75,1801.5,376189.13352143
2018-10-22,1809,1824.75,1780.5,1801.5,229087.33344788
2018-10-23,1789.5,1802.25,1757.25,1773.75,412089.60020604
2018-10-24,1764,1862.25,1731.75,1816.5,243927.46678863
2018-10-25,1791,1831.5,1770.75,1830,343670.80017184
2018-10-26,1818.75,1841.25,1770.75,1803.75,354243.20017712
2018-10-29,1817.25,1914.75,1807.5,1897.5,379264.8668563
2018-10-30,1880.25,1921.5,1859.25,1871.25,340350.73350351
2018-10-31,1890.75,1959,1883.25,1929.75,1131972.600566
2018-11-01,1932,2004,1916.25,1936.5,445271.33355597
2018-11-02,1941.75,1973.25,1876.5,1905.75,456420.66689488
2018-11-05,1863,1923,1863,1905.75,307482.20015374
2018-11-06,1923,1923,1854.75,1895.25,340990.93350383
2018-11-07,1943.25,2019,1917,1944.75,377287.60018864
2018-11-08,1940.25,1987.5,1908,1959.75,277181.93347192
2018-11-09,1948.5,1953.75,1891.5,1895.25,267343.60013367
2018-11-12,1904.25,1911.75,1818,1854.75,386888.13352678
2018-11-13,1875,1923.75,1854,1893,372141.7335194
2018-11-14,1900.5,1950,1816.5,1886.25,454841.73356075
2018-11-15,1822.5,1831.5,1590.75,1611,1713746.9341902
2018-11-16,1656,1729.5,1596.75,1605,1110389.2005552
2018-11-19,1613.25,1651.5,1574.25,1574.25,3552794.6017764
2018-11-20,1579.5,1620,1510.5,1608,464470.6668989
2018-11-21,1629.75,1650,1575.75,1644,426190.6002131
2018-11-22,1649.25,1664.25,1612.5,1652.25,260123.00013006
2018-11-23,1650,1684.5,1595.25,1627.5,342164.00017108
2018-11-26,1657.5,1714.5,1641,1663.5,267046.20013352
2018-11-27,1665.75,1666.5,1615.5,1638,250563.40012528
2018-11-28,1647,1653,1614.75,1647,278570.80013929
2018-11-29,1642.5,1671,1608.75,1639.5,247473.80012374
2018-11-30,1651.5,1670.25,1549.5,1549.5,671363.40033568
2018-12-03,1618.5,1662.75,1545,1646.25,494782.46691406
2018-12-04,1662,1667.25,1537.5,1575,534744.33360071
2018-12-05,1553.25,1659.75,1511.25,1643.25,932850.06713309
2018-12-06,1617.75,1617.75,1562.25,1596,573369.53362002
2018-12-07,1596.75,1654.5,1592.25,1596.75,400643.13353365
2018-12-10,1580.25,1611,1554,1590,459320.53356299
2018-12-11,1596,1679.25,1596,1638,427105.80021355
2018-12-12,1649.25,1745.25,1635.75,1740.75,393993.66686366
2018-12-13,1767,1775.25,1716,1717.5,1790050.000895
2018-12-14,1665,1681.5,1613.25,1626.75,247733.26679053
2018-12-17,1620,1659.75,1584,1599,311577.73348912
2018-12-18,1583.25,1606.5,1557,1563,369094.80018455
2018-12-19,1575,1659,1545.75,1630.5,283957.20014198
2018-12-20,1596.75,1677,1556.25,1640.25,287617.26681048
2018-12-21,1645.5,1665,1607.25,1612.5,435122.86688423
2018-12-24,1612.5,1625.25,1570.5,1602,144272.73340547
2018-12-27,1644.75,1644.75,1525.5,1533.75,237029.93345185
2018-12-28,1571.25,1640.25,1529.25,1640.25,310521.93348859
2018-12-31,1660.5,1701,1632,1683.75,78648.866705991
2019-01-02,1650.75,1725,1601.25,1713,366529.40018326
2019-01-03,1706.25,1706.25,1610.25,1626.75,338352.13350251
2019-01-04,1632,1719.75,1596.75,1712.25,366415.66684987
2019-01-07,1723.5,1765.5,1710,1744.5,228211.93344744
2019-01-08,1737.75,1802.25,1737.75,1774.5,320298.53349348
2019-01-09,1802.25,1820.25,1727.25,1806,507223.33358695
2019-01-10,1788.75,1872,1788.75,1825.5,289194.6001446
2019-01-11,1829.25,1846.5,1798.5,1813.5,241925.5334543
2019-01-14,1789.5,1815.75,1761,1795.5,186442.20009322
2019-01-15,1743.75,1802.25,1680,1686,468601.73356763
2019-01-16,1697.25,1815.75,1697.25,1779,428525.46688093
2019-01-17,1776,1805.25,1706.25,1794,287301.20014365
2019-01-18,1794,1836,1746.75,1762.5,310801.06682207
2019-01-21,1763.25,1806.75,1747.5,1784.25,212612.86677297
2019-01-22,1766.25,1781.25,1726.5,1746.75,934660.33380066
2019-01-23,1719,1765.5,1693.5,1725,339436.20016972
2019-01-24,1725,1824.75,1707.75,1748.25,423724.46687853
2019-01-25,1769.25,1778.25,1743.75,1749.75,231695.06678251
2019-01-28,1749,1779,1678.5,1686.75,222061.2667777
2019-01-29,1678.5,1736.25,1678.5,1701,337853.66683559
2019-01-30,1689,1734.75,1680,1722,215125.7334409
2019-01-31,1710,1756.5,1704.75,1741.5,419472.0668764
2019-02-01,1741.5,1761.75,1704,1752.75,307321.26682033
2019-02-04,1754.25,1763.25,1724.25,1752.75,204993.53343583
2019-02-05,1755,1772.25,1720.5,1740,275241.33347095
2019-02-06,1723.5,1783.5,1723.5,1781.25,440183.33355343
2019-02-07,1756.5,1765.5,1684.5,1685.25,310524.9334886
2019-02-08,1680,1749,1665.75,1680,263284.93346498
2019-02-11,1701.75,1727.25,1677,1725,120826.06672708
2019-02-12,1744.5,1763.25,1722,1740,196561.26676495
2019-02-13,1721.25,1794,1721.25,1776,298696.66681602
2019-02-14,1758,1777.5,1703.25,1726.5,226754.80011338
2019-02-15,1796.25,1837.5,1751.25,1755,353787.40017689
2019-02-18,1719,1765.5,1719,1749.75,201550.80010078
2019-02-19,1750.5,1761,1716,1755,256160.26679475
2019-02-20,1749,1775.25,1734,1746.75,249539.40012477
2019-02-21,1758,1760.25,1738.5,1748.25,321793.26682756
2019-02-22,1755,1767.75,1728,1728,275619.26680448
2019-02-25,1750.5,1750.5,1713,1730.25,216618.66677498
2019-02-26,1723.5,1782.75,1715.25,1765.5,377278.20018864
2019-02-27,1776.75,1874.25,1746,1830,555071.80027754
2019-02-28,1845,1871.25,1812.75,1860,941350.26713734
2019-03-01,1870.5,1922.25,1860.75,1890,524746.73359571
2019-03-04,1905,1911,1856.25,1860.75,431906.06688262
2019-03-05,1879.5,1890.75,1848,1868.25,249449.80012472
2019-03-06,1857,1875,1789.5,1812,303836.60015192
2019-03-07,1817.25,1817.25,1760.25,1770,201226.00010061
2019-03-08,1763.25,1778.25,1725,1760.25,232922.40011646
2019-03-11,1769.25,1786.5,1726.5,1770,378195.8001891
2019-03-12,1785,1824,1766.25,1821,797843.13373225
2019-03-13,1755,1806,1731.75,1796.25,942657.40047133
2019-03-14,1790.25,1914,1719,1785,976918.26715513
2019-03-15,1791.75,1862.25,1762.5,1862.25,1791076.7342289
2019-03-18,1843.5,1905.75,1843.5,1860,644361.33365551
2019-03-19,1869.75,1893.75,1851,1893,332247.86683279
2019-03-20,1890,1932.75,1890,1905,665859.80033293
2019-03-21,1886.25,1902,1837.5,1868.25,395287.40019764
2019-03-22,1881,1884,1835.25,1850.25,275688.26680451
2019-03-25,1845,1848,1802.25,1830,228714.93344769
2019-03-26,1847.25,1862.25,1800.75,1851,272821.40013641
2019-03-27,1875,1884,1846.5,1868.25,234091.86678371
2019-03-28,1853.25,1868.25,1821,1848.75,228535.26678093
2019-03-29,1869,1892.25,1812,1860,291546.06681244
2019-04-01,1870.5,1897.5,1839.75,1883.25,236948.46678514
2019-04-02,1884.75,1888.5,1816.5,1827.75,222333.46677783
2019-04-03,1840.5,1875.75,1840.5,1865.25,347707.13350719
2019-04-04,1856.25,1862.25,1824,1862.25,212559.93343961
2019-04-05,1848.75,1857.75,1816.5,1838.25,170057.13341836
2019-04-08,1844.25,1844.25,1809.75,1836,289420.46681138
2019-04-09,1830.75,1870.5,1818.75,1836,204451.66676889
2019-04-10,1826.25,1847.25,1809.75,1827.75,241602.33345413
2019-04-11,1845.75,1884,1838.25,1878.75,315635.86682448
2019-04-12,1878.75,1900.5,1857.75,1883.25,282219.20014111
2019-04-15,1875,1905.75,1872,1896,166119.53341639
2019-04-16,1892.25,1941.75,1892.25,1941.75,813535.5337401
2019-04-17,1941,1947,1893,1899,340495.66683691
2019-04-18,1890.75,1890.75,1860,1876.5,197524.06676543
2019-04-23,1902,1919.25,1861.5,1913.25,297256.40014863
2019-04-24,1898.25,1941,1892.25,1941,263472.53346507
2019-04-25,1941.75,1941.75,1893,1908.75,164072.60008204
2019-04-26,1874.25,1931.25,1860.75,1931.25,218931.66677613
2019-04-29,1927.5,1958.25,1903.5,1929,182975.06675815
2019-04-30,1935.75,1935.75,1884,1911.75,300440.46681689
2019-05-01,1905,1938.75,1890.75,1893,112073.0667227
2019-05-02,1904.25,1905.75,1870.5,1872.75,215274.80010764
2019-05-03,1887,1887,1858.5,1860,207700.86677052
2019-05-07,1870.5,1879.5,1824.75,1840.5,204512.73343559
2019-05-08,1839,1860,1816.5,1844.25,173422.73342004
2019-05-09,1848,1863,1779.75,1779.75,157657.20007883
2019-05-10,1797.75,1797.75,1776.75,1780.5,173039.86675319
2019-05-13,1780.5,1780.5,1711.5,1733.25,194322.26676383
2019-05-14,1728,1767.75,1728,1752.75,342019.53350434
2019-05-15,1742.25,1768.5,1716,1725,287469.6668104
2019-05-16,1726.5,1733.25,1695.75,1729.5,163863.00008193
2019-05-17,1716,1725.75,1692.75,1703.25,146798.26674007
2019-05-20,1698.75,1698.75,1651.5,1651.5,173314.20008666
2019-05-21,1676.25,1684.5,1631.25,1659,262204.86679777
2019-05-22,1640.25,1647.75,1599,1612.5,379037.80018952
2019-05-23,1590,1596.75,1563,1590,490971.86691215
2019-05-24,1602,1619.25,1578,1590.75,203781.73343522
2019-05-28,1559.25,1623.75,1559.25,1620.75,323840.73349525
2019-05-29,1596.75,1650,1579.5,1641.75,403706.60020185
2019-05-30,1637.25,1653.75,1613.25,1653.75,329479.53349807
2019-05-31,1623.75,1682.25,1604.25,1682.25,462903.20023145
2019-06-03,1680.75,1680.75,1589.25,1602.75,329331.933498
2019-06-04,1571.25,1635,1571.25,1631.25,188169.93342742
2019-06-05,1611,1657.5,1611,1616.25,333873.4668336
2019-06-06,1606.5,1621.5,1579.5,1605,205843.53343626
2019-06-07,1593,1600.5,1585.5,1598.25,1140792.4005704
2019-06-10,1617.75,1643.25,1599,1617.75,189822.13342824
2019-06-11,1624.5,1624.5,1575.75,1577.25,447552.46689044
2019-06-12,1564.5,1572,1526.25,1545.75,276291.40013815
2019-06-13,1537.5,1551,1516.5,1521.75,271022.80013551
2019-06-14,1508.25,1546.5,1505.25,1507.5,346640.66683999
2019-06-17,1521.75,1524,1479.9,1498.5,282874.80014144
2019-06-18,1489.8,1535.25,1484.1,1530,219169.73344292
2019-06-19,1531.5,1576.5,1518.75,1567.5,418134.20020907
2019-06-20,1564.5,1612.5,1561.5,1563,287628.66681048
2019-06-21,1578.75,1651.5,1551.75,1598.25,533881.80026694
2019-06-24,1590.75,1613.25,1562.25,1563,307742.86682054
2019-06-25,1561.5,1562.25,1534.5,1549.5,246967.26679015
2019-06-26,1557.75,1557.75,1505.25,1508.25,314111.13349039
2019-06-27,1500,1562.25,1500,1562.25,1405528.4007028
2019-06-28,1550.25,1587,1550.25,1581.75,425481.73354607
2019-07-01,1580.25,1621.5,1578.75,1614.75,266161.33346641
2019-07-02,1591.5,1628.25,1584,1628.25,231060.4667822
2019-07-03,1602,1659.75,1598.25,1653,257381.26679536
2019-07-04,1644.75,1689,1644.75,1653,191376.13342902
2019-07-05,1669.5,1669.5,1629,1634.25,218495.06677591
2019-07-08,1627.5,1661.25,1627.5,1641.75,197043.00009852
2019-07-09,1654.5,1654.5,1608,1636.5,181126.9334239
2019-07-10,1673.25,1704,1623.75,1686,267227.80013361
2019-07-11,1676.25,1684.5,1653,1684.5,215022.86677418
2019-07-12,1674.75,1713.75,1674.75,1682.25,203751.86676854
2019-07-15,1671.75,1721.25,1663.5,1671,242617.33345464
2019-07-16,1668,1689,1643.25,1680,310489.60015524
2019-07-17,1655.25,1730.25,1655.25,1717.5,512670.40025634
2019-07-18,1710,1765.5,1707,1745.25,288296.93347748
2019-07-19,1770,1777.5,1745.25,1770,226583.33344663
2019-07-22,1763.25,1797.75,1752.75,1782,229599.0001148
2019-07-23,1802.25,1808.25,1758.75,1779,235608.46678447
2019-07-24,1780.5,1791,1759.5,1772.25,259781.33346322
2019-07-25,1780.5,1780.5,1723.5,1738.5,223577.60011179
2019-07-26,1720.5,1771.5,1720.5,1771.5,142649.26673799
2019-07-29,1755.75,1793.25,1755.75,1780.5,117660.0667255
2019-07-30,1794,1794,1759.5,1781.25,183878.66675861
2019-07-31,1762.5,1793.25,1724.25,1748.25,450401.86689187
2019-08-01,1747.5,2132.25,1747.5,2051.25,976565.06715495
2019-08-02,2064,2131.5,2033.25,2052,1295507.6006478
2019-08-05,2029.5,2101.5,1995,2044.5,303028.00015151
2019-08-06,2053.5,2149.5,2050.5,2065.5,792814.00039641
2019-08-07,2062.5,2111.25,2031.75,2070,650035.26699168
2019-08-08,2074.5,2078.25,2019,2075.25,286944.53347681
2019-08-09,2071.5,2071.5,2014.5,2034,202885.13343478
2019-08-12,2032.5,2032.5,1950,1964.25,332658.93349966
2019-08-13,1970.25,1975.5,1887.75,1950,289741.1334782
2019-08-14,1938.75,1960.5,1872,1878.75,1861783.6009309
2019-08-15,1859.25,1866.75,1813.5,1827,235706.93345119
2019-08-16,1850.25,1859.25,1797.75,1821.75,217804.33344224
2019-08-19,1805.25,1846.5,1805.25,1846.5,251399.2001257
2019-08-20,1844.25,1856.25,1783.5,1805.25,274509.80013725
2019-08-21,1853.25,1922.25,1843.5,1859.25,356791.13351173
2019-08-22,1863,1869.75,1831.5,1852.5,156126.46674473
2019-08-23,1856.25,1874.25,1801.5,1824,133980.80006699
2019-08-27,1837.5,1902,1816.5,1871.25,205181.60010259
2019-08-28,1882.5,1882.5,1838.25,1863.75,189980.73342832
2019-08-29,1866.75,1875,1834.5,1875,139358.66673635
2019-08-30,1882.5,1896.75,1869.75,1886.25,163264.2667483
2019-09-02,1873.5,1926,1873.5,1915.5,132223.33339944
2019-09-03,1925.25,1929,1874.25,1891.5,161400.4000807
2019-09-04,1911.75,1986.75,1897.5,1968.75,251361.46679235
2019-09-05,1973.25,2038.5,1965,2019,230243.26678179
2019-09-06,2021.25,2059.5,1999.5,2059.5,278645.06680599
2019-09-09,2070,2082.75,2031,2052.75,283888.60014194
2019-09-10,2040,2108.25,2040,2082,782112.80039106
2019-09-11,2100,2156.25,2088.75,2110.5,249294.06679131
2019-09-12,2118,2187.75,2103,2173.5,295909.66681462
2019-09-13,2161.5,2220.75,2138.25,2192.25,274876.86680411
2019-09-16,2190,2201.25,2142,2182.5,238345.93345251
2019-09-17,2160.75,2177.25,2138.25,2145.75,199208.26676627
2019-09-18,2139.75,2152.5,2099.25,2106.75,388903.33352779
2019-09-19,2094.75,2145,2094,2127,351004.93350884
2019-09-20,2118,2256,2116.5,2190,431400.6002157
2019-09-23,2180.25,2189.25,2139.75,2175,238176.40011909
2019-09-24,2181,2190.75,2142,2164.5,282831.26680808
2019-09-25,2152.5,2165.25,2121.75,2160,162082.53341437
2019-09-26,2178.75,2193.75,2136.75,2163,137529.80006876
2019-09-27,2175.75,2177.25,2149.5,2172.75,138462.33340256
2019-09-30,2176.5,2190,2160,2172.75,1287742.2006439
2019-10-01,2185.5,2226,2170.5,2196.75,399227.86686628
2019-10-02,2181.75,2199,2148.75,2169.75,247936.3334573
2019-10-03,2182.5,2208,2162.25,2193,241116.20012056
2019-10-04,2178.75,2262.75,2178.75,2195.25,228019.00011401
2019-10-07,2211.75,2229,2147.25,2184,139901.66673662
2019-10-08,2211,2211,2135.25,2153.25,147420.46674038
2019-10-09,2180.25,2187,2146.5,2158.5,81276.933373972
2019-10-10,2159.25,2232,2156.25,2220,228702.60011435
2019-10-11,2216.25,2470.5,2216.25,2415,557593.6002788
2019-10-14,2430,2445,2346,2439.75,316156.73349141
2019-10-15,2481,2622.75,2451,2531.25,780917.26705713
2019-10-16,2562.75,2621.25,2500.5,2569.5,392122.60019606
2019-10-17,2565.75,2683.5,2532,2592,478403.26690587
2019-10-18,2612.25,2631.75,2556.75,2559.75,546142.66693974
2019-10-21,2549.25,2625.75,2545.5,2596.5,803868.80040193
2019-10-22,2608.5,2625,2565,2594.25,311838.06682259
2019-10-23,2559,2600.25,2522.25,2571,333325.5335
2019-10-24,2558.25,2610.75,2449.5,2474.25,427817.33354724
2019-10-25,2450.25,2503.5,2378.25,2435.25,362521.53351459
2019-10-28,2427.75,2479.5,2413.5,2479.5,192003.66676267
2019-10-29,2477.25,2484.75,2375.25,2398.5,211116.40010556
2019-10-30,2415,2422.5,2321.25,2390.25,246386.46678986
2019-10-31,2406,2406,2341.5,2341.5,301262.00015063
2019-11-01,2343,2367.75,2330.25,2349,198085.33343238
2019-11-04,2325,2377.5,2320.5,2366.25,249677.80012484
2019-11-05,2367.75,2373,2337.75,2357.25,178867.80008943
2019-11-06,2367,2367,2307.75,2328,134647.20006732
2019-11-07,2343,2396.25,2325,2396.25,223258.93344496
2019-11-08,2376,2404.5,2325,2325,151293.73340898
2019-11-11,2311.5,2333.25,2271,2316.75,321620.60016081
2019-11-12,2312.25,2319.75,2277,2285.25,605893.33363628
2019-11-13,2283,2299.5,2253.75,2286,210639.53343865
2019-11-14,2307.75,2339.25,2297.25,2321.25,126851.20006343
2019-11-15,2311.5,2377.5,2310.75,2367,205941.66676964
2019-11-18,2383.5,2429.25,2373,2382.75,209997.73343833
2019-11-19,2404.5,2437.5,2383.5,2406.75,198560.40009928
2019-11-20,2406.75,2419.5,2385.75,2404.5,158617.00007931
2019-11-21,2389.5,2389.5,2337.75,2380.5,199580.06676646
2019-11-22,2397.75,2413.5,2373.75,2383.5,370910.00018546
2019-11-25,2415,2439,2384.25,2439,230188.80011509
2019-11-26,2420.25,2441.25,2396.25,2414.25,282382.06680786
2019-11-27,2409.75,2435.25,2373.75,2406,391833.20019592
2019-11-28,2400,2455.5,2384.25,2430,212099.40010605
2019-11-29,2441.25,2441.25,2376,2376,161822.33341424
2019-12-02,2382.75,2389.5,2328,2352,200293.53343348
2019-12-03,2370,2382.75,2304.75,2349.75,198462.00009923
2019-12-04,2352,2410.5,2342.25,2400,213205.53343994
2019-12-05,2387.25,2422.5,2384.25,2400.75,187208.53342694
2019-12-06,2382,2438.25,2382,2438.25,209740.7334382
2019-12-09,2409.75,2464.5,2409.75,2460.75,217329.733442
2019-12-10,2440.5,2455.5,2383.5,2390.25,237801.53345223
2019-12-11,2401.5,2401.5,2307.75,2355,367187.06685026
2019-12-12,2345.25,2399.25,2327.25,2397,251014.26679217
2019-12-13,2550,2707.5,2527.5,2632.5,997716.86716553
2019-12-16,2595,2778.75,2595,2745,584004.86695867
2019-12-17,2700,2721,2620.5,2721,513110.20025656
2019-12-18,2700.75,2721,2670.75,2670.75,260428.53346355
2019-12-19,2605.5,2605.5,2493,2535,405429.40020271
2019-12-20,2578.5,2578.5,2437.5,2460.75,383502.66685842
2019-12-23,2454.75,2553,2454.75,2466,167806.6000839
2019-12-24,2478.75,2526,2453.25,2525.25,78843.266706088
2019-12-27,2505,2521.5,2473.5,2497.5,141569.66673745
2019-12-30,2474.25,2539.5,2466,2484,155390.2000777
2019-12-31,2472.75,2487,2457.75,2461.5,49736.000024868
2020-01-02,2462.25,2548.5,2455.5,2525.25,272138.3334694
2020-01-03,2514.75,2526.75,2475,2475,208704.53343769
2020-01-06,2496.75,2496.75,2441.25,2465.25,252898.06679312
2020-01-07,2430,2602.5,2430,2490.75,314727.3334907
2020-01-08,2482.5,2508.75,2435.25,2448.75,314279.00015714
2020-01-09,2447.25,2478,2419.5,2454.75,213720.73344019
2020-01-10,2475,2522.25,2470.5,2511.75,235017.73345084
2020-01-13,2490,2574,2490,2500.5,201586.53343413
2020-01-14,2490,2559.75,2490,2550,224331.80011217
2020-01-15,2616.75,2648.25,2586.75,2586.75,504715.80025236
2020-01-16,2580,2619.75,2553.75,2553.75,462540.60023127
2020-01-17,2590.5,2609.25,2543.25,2585.25,241398.06678737
2020-01-20,2535,2538.75,2469.75,2469.75,275989.40013799
2020-01-21,2466,2466,2383.5,2419.5,310191.13348843
2020-01-22,2392.5,2435.25,2368.5,2378.25,350722.46684203
2020-01-23,2362.5,2393.25,2358,2358,262939.5334648
2020-01-24,2385,2429.25,2372.25,2388,242496.73345458
2020-01-27,2403.75,2403.75,2306.25,2313.75,380825.06685708
2020-01-28,2302.5,2370,2294.25,2303.25,318429.73349255
2020-01-29,2334.75,2334.75,2259,2259,410866.33353877
2020-01-30,2280.75,2280.75,2190.75,2202.75,367515.93351709
2020-01-31,2235,2254.5,2181.75,2181.75,360195.46684676
2020-02-03,2189.25,2214.75,2156.25,2200.5,436954.26688514
2020-02-04,2212.5,2291.25,2212.5,2274.75,352122.00017606
2020-02-05,2295,2331,2256.75,2308.5,387207.26686027
2020-02-06,2316,2332.5,2270.25,2283.75,230090.20011505
2020-02-07,2280,2283.75,2223.75,2241,179254.86675629
2020-02-10,2265,2265.75,2212.5,2254.5,177699.06675552
2020-02-11,2265,2306.25,2265,2298,187852.53342726
2020-02-12,2298.75,2313.75,2253,2257.5,204192.26676876
2020-02-13,2250,2297.25,2235,2265,212425.13343955
2020-02-14,2282.25,2283,2245.5,2245.5,219918.26677663
2020-02-17,2271,2278.5,2216.25,2265,152340.9334095
2020-02-18,2280,2280,2228.25,2228.25,158405.53341254
2020-02-19,2289,2289,2242.5,2253,136939.60006847
2020-02-20,2284.5,2286,2256,2262,362155.86684774
2020-02-21,2280.75,2304.75,2234.25,2273.25,175804.86675457
2020-02-24,2232,2233.5,2130,2159.25,254820.46679408
2020-02-25,2166.75,2187,2125.5,2142.75,516454.33359156
2020-02-26,2127.75,2156.25,2088.75,2139.75,694536.26701393
2020-02-27,2097.75,2114.25,2027.25,2027.25,526408.46692987
2020-02-28,1982.25,1988.25,1902,1939.5,731454.73369906
2020-03-02,1997.25,2019,1866,1929.75,395004.33353084
2020-03-03,1973.25,1986,1926,1926,300117.06681673
2020-03-04,1899,1938.75,1886.25,1897.5,533686.13360018
2020-03-05,1740,1770,1089,1168.5,1900604.9342836
2020-03-06,1149.9,1149.9,870,1034.4,1621675.0674775
2020-03-09,900,986.1,775.8,835.5,1575979.200788
2020-03-10,838.8,857.1,768.6,779.7,1510228.4674218
2020-03-11,774.9,807,704.55,749.85,1288054.6673107
2020-03-12,713.7,716.25,609,614.7,1289885.8006449
2020-03-13,638.4,656.7,493.35,534.3,2519970.5345933
2020-03-16,517.5,526.65,297.6,419.85,3410733.9350387
2020-03-17,450,560.85,360,498.15,1604709.067469
2020-03-18,489.9,660.75,419.7,653.4,1437316.734052
