n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_directional_accuracy,mean_rmse,mean_r2,selection_score
50,3,0.01,0.6,0.6,1.0,5.0,0.6388888888888888,0.039113795844007204,-0.09091202642591235,0.6369331990966884
50,3,0.01,0.6,0.6,1.0,2.0,0.6388888888888888,0.03911436796161796,-0.09091373923775153,0.6369331704908079
100,3,0.03,0.6,0.6,1.0,2.0,0.6388888888888888,0.039127709536748254,-0.09093970157441032,0.6369325034120514
50,3,0.01,0.7,0.7,0.5,10.0,0.6388888888888888,0.039152808609813884,-0.0909592561334742,0.6369312484583981
50,3,0.01,0.6,0.6,1.0,10.0,0.6388888888888888,0.03911432896398753,-0.09096544118018704,0.6369331724406895
100,2,0.01,0.6,0.6,1.0,5.0,0.6388888888888888,0.039115209137006286,-0.09096872959836665,0.6369331284320385
100,3,0.01,0.6,0.7,1.0,5.0,0.6388888888888888,0.039118143492544666,-0.09097019541652585,0.6369329817142616
50,3,0.01,0.6,0.7,1.0,5.0,0.6388888888888888,0.03911528105213134,-0.09097056929853108,0.6369331248362823
50,3,0.01,0.6,0.7,1.0,2.0,0.6388888888888888,0.03911593077971106,-0.09097528461779442,0.6369330923499033
50,2,0.03,0.7,0.6,0.5,2.0,0.6388888888888888,0.039200791868516355,-0.09097823206613714,0.636928849295463
100,3,0.01,0.6,0.6,1.0,2.0,0.6388888888888888,0.03911824672008421,-0.09098812937750221,0.6369329765528846
50,3,0.01,0.6,0.7,1.0,10.0,0.6388888888888888,0.039115704785641525,-0.09101990389142972,0.6369331036496068
100,3,0.01,0.6,0.6,1.0,10.0,0.6388888888888888,0.039116882480638125,-0.09105104582658281,0.6369330447648569
50,2,0.01,0.7,0.6,0.5,5.0,0.6388888888888888,0.03914447793984493,-0.09112346729608456,0.6369316649918966
50,2,0.01,0.6,0.6,1.0,5.0,0.6388888888888888,0.03911712198993903,-0.09115913472335,0.6369330327893918
50,2,0.01,0.6,0.6,1.0,2.0,0.6388888888888888,0.039117460798345785,-0.09115982882468382,0.6369330158489716
100,3,0.01,0.6,0.6,1.0,5.0,0.6388888888888888,0.039119599635748986,-0.0911802110222853,0.6369329089071014
50,2,0.01,0.6,0.6,1.0,10.0,0.6388888888888888,0.03911739102264458,-0.09118878720454994,0.6369330193377566
50,2,0.01,0.6,0.7,1.0,5.0,0.6388888888888888,0.03911797275948652,-0.09119274583218358,0.6369329902509145
50,2,0.01,0.6,0.7,1.0,2.0,0.6388888888888888,0.03911834495256902,-0.09119475526110223,0.6369329716412604
50,2,0.01,0.6,0.7,1.0,10.0,0.6388888888888888,0.0391181934472078,-0.0912205691195797,0.6369329792165285
50,2,0.01,0.6,0.7,0.5,2.0,0.6388888888888888,0.03913129759973498,-0.09132398614815633,0.6369323240089021
50,2,0.03,0.7,0.6,0.5,5.0,0.6388888888888888,0.03920267760586259,-0.09134546717798214,0.6369287550085957
100,2,0.01,0.6,0.6,0.5,5.0,0.6388888888888888,0.03916594143834579,-0.0913694258913891,0.6369305918169715
50,3,0.01,0.7,0.7,0.5,2.0,0.6388888888888888,0.03916465279396038,-0.09142890377593282,0.6369306562491909
50,2,0.01,0.7,0.6,0.5,2.0,0.6388888888888888,0.03914966969788222,-0.09150274096447299,0.6369314054039947
50,2,0.01,0.6,0.6,0.5,10.0,0.6388888888888888,0.03913688012988459,-0.09151728204590791,0.6369320448823946
100,2,0.01,0.7,0.6,0.5,2.0,0.6388888888888888,0.03918787880258909,-0.09167147713548347,0.6369294949487594
50,2,0.01,0.6,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.6,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.6,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.6,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.6,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.6,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.7,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.7,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.7,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.7,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.7,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.01,0.7,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.6,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.6,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.6,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.6,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.6,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.6,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.7,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.7,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.7,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.7,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.7,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,2,0.03,0.7,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.6,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.6,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.6,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.6,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.6,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.6,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.7,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.7,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.7,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.7,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.7,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.01,0.7,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.6,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.6,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.6,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.6,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.6,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.6,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.7,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.7,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.7,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.7,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.7,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
50,3,0.03,0.7,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.6,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.6,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.6,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.6,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.6,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.6,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.7,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.7,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.7,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.7,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.7,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.01,0.7,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.6,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.6,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.6,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.6,0.7,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.6,0.7,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.6,0.7,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.7,0.6,2.0,2.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.7,0.6,2.0,5.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
100,2,0.03,0.7,0.6,2.0,10.0,0.6388888888888888,0.03912397183942708,-0.09173915328741725,0.6369326902969175
