us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
0.009564212,0.0083318595,-0.0008340517,0.0042321864,-0.012193017,0.0002260434,0.006382049,-0.004557498,0.0031399026,-0.003337991,0.0006128545,-0.00066276523,-0.0004628445,0.00036405827,0.004480989,-9.45659e-05,0.0009877174,-3.646904e-05,0.0
0.008673168,0.007927489,-0.00027315543,0.003615908,-0.016931774,-0.006584417,0.005757807,0.0032315508,0.00544151,-0.002201944,-0.0018704665,-0.005246627,-8.4316656e-05,0.00048638176,0.002932386,-9.32612e-05,-8.087935e-05,-5.516521e-06,0.0
0.0098299915,0.006977956,-0.0015893369,0.0012188468,-0.014729443,0.0027973128,0.006485931,0.0047803684,-0.0053129047,0.0035433013,-0.0036574446,-0.0028480077,0.00031360262,0.00038189618,-0.0012965297,-8.395473e-06,0.0010035657,-4.8613756e-06,0.0
0.009752522,0.0039537833,-0.0015288034,0.0013662815,-0.0056766844,0.003522238,0.0046571894,-0.0007977652,-0.008688858,-0.0014968939,-0.0038657165,-0.003882111,-0.00028650387,0.00069633947,-0.0010631701,3.5326135e-05,0.0012413979,-4.8613765e-06,0.0
0.003004628,0.0051831915,2.3735069e-05,0.001237516,0.0005788889,0.0036176757,0.00418731,-0.0042726793,-0.013232942,0.0050298637,0.0022376643,-0.00061193446,-0.00088464917,0.00072664366,0.0031300678,0.0002409349,0.0012419161,-4.8613765e-06,0.0
0.008903504,0.00852358,-0.0021999443,0.0035100086,-0.007734541,0.0022780318,0.016464947,0.0023734265,-0.0023444393,-0.010781618,0.0037691963,-0.0015386043,-0.0023052196,8.38138e-05,-0.0005975624,-1.7357783e-05,0.0010077244,-5.516521e-06,0.0
0.0026315586,0.0055470923,-0.0017765508,0.0017662862,-0.016295278,-0.0062315627,0.0028341352,-0.0011627662,-0.01413447,-0.013396549,0.0028192732,-0.001205031,0.00041675614,0.00040292458,0.0022155836,2.6666889e-05,-8.343173e-05,-5.516522e-06,0.0
0.008167592,0.008132172,-0.0012782397,0.0009938882,-0.014443478,-0.0083114505,-0.009061097,-0.007660718,0.0058900393,-0.0049402784,-0.0011914513,-0.0033277383,-0.0017635601,0.00016852363,-0.0019639432,9.455156e-06,-7.475227e-05,-3.646904e-05,0.0
0.0016079302,0.0033435458,-0.0024827926,0.0010105283,-0.017674543,-0.0037765906,-0.004734115,0.005286393,-0.0015663172,0.0010401617,0.0021697013,-0.0007684879,-0.0012686009,0.000712821,6.0661172e-05,0.00024029013,-0.00011196908,-4.8613765e-06,0.0
0.0028128417,0.006318735,-0.0011928413,0.0008547348,-0.014559741,-0.0068992246,-0.0058177244,0.0033906016,0.0050120326,-0.0058196066,0.0002654533,-0.001891183,-0.0016819953,0.00029879704,-0.00072159787,1.8475988e-05,-8.087935e-05,-5.516521e-06,0.0
0.002280055,0.006884556,-3.180851e-05,0.00073199737,-0.012162325,-0.0006537633,-0.0047619697,-0.005477557,0.00425777,-0.0016243604,0.0004736986,0.0012916023,-0.0013902563,0.00018446788,-0.0030212395,4.7462352e-05,-8.087935e-05,-3.646904e-05,0.0
