us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
-0.0019179763,-0.0007929749,0.005611723,-0.0063676196,0.0013741856,-0.0061965943,-0.0003636977,0.0028801435,0.007202638,-0.0013324858,-0.0018836189,0.0076562315,-0.003247799,-0.0012295368,0.0009847264,0.00023128893,0.0003737794,0.0002958212,0.0027021104
-0.0034974688,-0.001177334,0.008151785,-0.011771475,0.0012878496,-0.007437855,0.0005284804,-0.0008888107,-0.0024760773,0.00039977074,-0.0036293145,0.0031437522,-0.0028152799,-0.0012804067,0.0016599743,0.00018702932,0.0004729032,0.00025232017,0.0021145975
-0.0026169035,0.0016055653,0.0071316757,-0.013766381,0.0030320233,-0.002996398,0.0005087507,0.0053321477,-0.0006871386,-0.002929434,0.016614685,0.0032435548,-0.0025230797,-0.0012853214,0.0003305655,-1.3351182e-05,0.00048085628,0.00025232017,0.0017968572
-0.003307087,-0.0032459882,0.008758519,-0.010477648,0.002858138,-0.0027891926,0.0010918004,-0.0045680855,-0.0010847223,-0.0016318186,0.0027351296,-0.018113406,-0.003402041,-0.0011115492,0.0063480465,-0.00024124484,0.00046832854,0.00025748918,0.0021954
-0.00010858804,0.0007467869,0.0048973244,-0.0015679774,0.0025946943,-0.0050508273,-0.0014251035,0.0039351704,0.0007891367,0.007120539,-0.004236575,0.0049656862,-0.0035216946,-0.0008597771,0.00023432708,-0.00028218137,-0.0056679966,0.0002367487,-0.0011181699
-0.0020651002,2.4692989e-05,0.004288579,-0.004606764,-0.002295242,-0.00754106,-0.0013211912,0.0013116961,0.0031949843,0.004206126,-0.0003005519,0.0075124037,-0.00445431,-0.001057219,-0.0031328946,-2.926658e-06,-0.005716993,0.00020068898,-0.0011375888
-0.0034820326,-0.00050968886,0.0066755298,-0.008636726,0.000889673,-0.0060536377,-0.00018092885,0.0016282749,1.6813006e-05,-0.011721492,0.00088717166,0.0047669816,-0.001350623,-0.0013236605,-0.002847084,0.0001978305,0.0004729032,0.00030487555,0.0025179212
-0.00060453935,-0.0020398279,0.0070814323,-0.005873079,-0.011320344,-0.0070689237,0.0010904884,-0.005747827,-0.00014438957,0.0065243137,3.53493e-05,-0.005915135,-0.0032947822,-0.00085562427,-0.004103655,-0.00017269191,0.00046455956,0.00026851246,0.0015136034
-0.0005781262,-0.002478469,0.00879126,-0.013394002,-0.014449647,-0.0042210273,0.00037477716,-0.0023662816,0.004570649,-5.6868957e-05,-0.0015058528,-0.012276771,-0.0021804627,-0.00090671354,-0.0076822266,0.00010049911,0.0003700104,0.00028078016,0.0018772868
-0.004056042,0.0018235812,0.004911358,-0.009447527,-0.010988841,-0.004248245,-0.0038391321,0.0018035022,-0.002787223,-0.000441351,0.012795191,0.0050432296,-0.004054841,-0.00082469924,0.0020492128,0.00022709327,-0.006478961,0.00022822477,-0.00069847703
-0.0034294266,0.0006088375,0.003790503,-0.0072880774,-0.007884346,-0.0075678066,-0.0018190289,0.002590017,-0.001107708,0.0033783724,-0.002088957,0.0052762767,-0.004261903,-0.00084450596,0.005894197,-0.0001596821,-0.005716993,0.00027588653,-0.00083625363
-0.0042733294,0.0009783995,0.0015639403,0.00013784399,-0.009236924,-0.009100776,-0.0034024122,-0.0012167201,-0.001603471,0.002905262,-0.004520723,-0.00852753,-0.004944452,-0.0008755322,0.0061700805,6.0695584e-06,-0.0074040717,0.00026922123,-0.0005621018
-0.0009651035,-0.002035864,0.0033699204,-0.0004211376,-0.011729771,-0.0031507653,0.0014474413,0.0007558045,-0.0013978127,-0.0033496805,-0.004400239,0.00496814,-0.0052579236,-0.00086344965,0.002128417,0.00015088655,0.00043615076,0.00023299725,0.0022780132
-0.0026499112,-0.0010379619,0.004594648,0.0039014323,-0.0118812,-0.002492558,0.004884937,0.0014686604,-0.0018132678,-0.0011551798,0.0010381441,0.0056435126,-0.0035340758,-0.0008695702,-7.116786e-05,0.00015040667,0.00043615076,0.00027517776,0.0023627842
-0.0024923696,-0.00069673895,0.003147292,0.0037196137,-0.012195164,-0.0027128286,-0.004339721,0.0024414663,-0.0012007919,-0.00038770318,0.0009269596,0.0032871529,-0.0041446323,-0.00078589725,0.0026143442,0.0002335686,0.00043615076,0.00027517776,0.0022676212
-0.0010269358,-8.849816e-05,0.0047923033,0.0041613425,-0.014722038,0.013675402,0.0018550956,0.0035138289,0.0011984281,-0.0019046111,-0.007962618,0.004334138,-0.0029737535,-0.0006265842,-0.0059336503,-6.4765445e-05,-0.0035526634,0.00015052571,-0.00053841656
-0.0033715814,-0.0024679448,0.0035630392,0.0045696995,-0.009152742,-0.008185577,0.00022278968,-0.0012471991,-0.0016408066,0.003846267,0.00038746293,0.00097519584,-0.0018862953,-0.00066733774,6.471847e-05,0.0001978305,0.0005060269,0.00027561112,0.001857543
-0.0032630523,0.0031726318,0.0028100724,0.0016429302,-0.011365405,-0.0050697285,0.001332081,0.0020555244,-0.0034281928,-0.0019019262,0.0043632947,0.0023814894,-0.002171709,-0.00082301255,0.007465605,9.765996e-05,-0.0074040717,0.00022305574,-0.0007835237
-0.0022744555,0.0018975027,0.0034827262,0.0018302595,-0.0067265783,-0.0027961882,0.002118818,-0.0007144766,0.0004164471,0.0009954491,0.0011590782,-0.013815086,-0.0020062486,-0.00080712175,0.011654273,0.00017441969,0.0005306999,0.00028148893,0.0012848771
-0.0014068341,-0.00095284975,-0.0015722944,0.0037207552,-0.0147707565,0.0055781915,0.00045792855,-0.004999486,0.0008319743,0.00038123076,0.0093513895,0.005561543,-0.0055170273,-0.00079508766,0.007748437,-0.00020143624,-0.003929347,0.0002241265,-0.0003648839
-0.00065400533,-0.001132906,0.0046306807,0.0048622387,-0.00047905734,-0.0047445726,0.0014843774,0.0027107273,-0.00018723473,-0.0013722754,0.00058472384,-0.007509724,-0.001965997,-0.0011485672,-0.0012145127,0.00011092735,-0.003929347,0.00021472234,-0.001169717
-0.00328009,0.00022101149,0.0025830176,0.0015058434,0.0009545488,0.014691898,9.674344e-06,0.006012665,0.00075844827,0.00043925084,-0.00054708176,0.0014854883,-0.0037318077,-0.0012435666,-0.0061582993,0.000112900045,-0.002972425,0.00022635298,-0.0009934979
-0.0026617392,-0.0007060088,0.0018491965,0.000886992,-0.007169694,-0.0029112825,0.0009989371,0.0010698999,0.0072748275,0.0033491384,-0.0030891798,-0.0062684556,-0.0048996643,-0.001122321,-0.0019782449,-0.00023303018,-0.0067773066,0.00018659563,-0.000933158
-0.0036844574,-0.0018260725,0.0010262661,0.0044192034,-0.010477394,-0.0035067936,0.00091962994,0.002783355,-0.0005861429,0.0036071446,-0.004183724,-0.005533069,-0.0042443746,-0.0010877518,0.0060788007,-0.00019107293,0.00043615076,0.0002682352,0.00087852275
-0.0041416995,-0.00011638381,0.0018493657,0.004805875,-0.009562253,-0.0033155535,0.0026000822,-0.0015452765,0.0017179112,0.0012052441,0.00017938549,-0.004680797,-0.002464403,-0.00061060715,0.0022480532,3.8227474e-05,0.0005060269,0.00026851246,0.0014271507
-0.0070539922,-0.0019779028,-0.0021347639,0.0019825876,-0.016192203,-0.002664992,0.0016421574,0.0030099158,-0.0011407704,-0.00063298875,0.0025321872,0.0037917914,-0.002946508,-0.0009300204,-0.009801367,0.00015088655,0.00043238178,0.00023299725,0.002225022
-0.0020469946,-0.001892102,0.0030158851,0.002965401,-0.010124319,-0.003019994,0.003678292,0.0027761438,0.000463978,0.0016617802,0.0004735768,-0.0051930393,-0.0031071256,-0.0007608163,-0.0011660467,0.00014535486,0.0005306999,0.0003177209,0.002117695
-0.003899041,-0.0005831638,0.0030157208,0.0056347926,-0.011039153,-0.0020930513,0.0045415703,-0.00043686535,8.610739e-05,0.0011085236,0.0008532532,0.004616272,-0.004225898,-0.00075698085,0.0004964002,0.00020485642,0.00053527456,0.00028078016,0.002102218
-0.0054554488,-0.002608706,0.002930159,0.0031733809,-0.011526438,-0.002425757,0.0013450169,0.002365254,-0.00088261295,0.0025631948,-0.0054871473,-0.01869858,-0.0034605097,-0.00083202263,-0.00036031866,0.00023142858,0.00043615076,0.00015850848,0.002123917
-0.006584262,-0.002083767,-0.002546647,0.0030564824,-0.01846093,-0.0034767997,0.0052483673,0.0015184688,-2.343336e-05,0.0034999494,-0.0054374537,0.0069661723,-0.0038786836,-0.0008849471,-0.009467053,0.00015040667,0.00043238178,0.00023299725,0.0020349761
-0.008819715,-0.003167906,-0.0012011741,0.005693183,-0.010763575,-0.002189463,0.0022225277,0.0020758398,-0.0010288894,-0.0056130416,-0.0012145488,-0.0048806346,-0.0029321206,-0.00076806796,0.0009639739,0.0002335686,0.00043615076,0.00030349754,0.0015606564
-0.0073079225,-0.00102171,-0.00034713894,0.0057780826,-0.0096772695,0.0060540214,0.004297975,0.0005605271,0.0013358438,-0.0009758309,0.0075580473,-0.0015238958,-0.004389015,-0.00076443877,0.012379925,7.362798e-05,-0.004366536,0.00022353252,-0.0004927971
