us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label_calm,regime_label_credit_stress,regime_label_crisis,regime_label_inflation_stress
-0.0011026786,0.32167885,-0.0012033025,0.021294205,0.0023784072,-0.009236722,0.007566578,-0.06202903,0.0448801,0.012794884,0.009535014,-0.07344887,-0.018500853,-0.0029210402,0.009728559,-0.0013045877,-0.00011846714,0.0,0.0
0.005020387,0.33001453,0.009549246,0.027154198,-0.0036116943,-0.039141774,-0.011814781,-0.06785964,0.033537272,-0.0009973898,0.006473086,0.01768516,-0.02431303,-0.0021064614,0.012858199,-0.00049281237,0.00011846714,0.0,0.0
0.019769704,0.33907127,0.0011358411,0.01689762,0.019523423,0.0034736644,0.00019601155,0.1545161,0.036671747,-0.09787782,0.0077593443,-0.07684743,-0.015353137,-0.0028952612,-0.13520534,-8.382642e-05,0.00036808636,0.0,0.0
0.0021860567,0.33398566,0.0037952652,0.036710028,-0.006482503,0.0129248025,-0.009181303,0.3159854,0.047574665,0.010918118,-0.005626603,-0.0026674955,-0.024079107,-0.0035000748,-0.11787118,4.7195044e-05,8.834837e-05,0.0,0.0
-0.01839387,0.2630917,-0.0021969206,0.015425796,0.023188777,-0.022177972,0.010278643,-0.05569374,-0.0035439057,0.11317536,-0.010761161,0.019541994,-0.024341544,-0.0023757953,-0.13696253,-2.4249575e-06,0.00011846714,0.0,0.0
-0.010409898,0.3184788,-0.0064867064,0.034336258,0.03734285,0.0025873398,-0.011043506,0.11856654,0.03461863,0.08158272,-0.015929917,0.0066105765,-0.027496256,-0.0039945887,0.0126283495,-0.0008476605,-0.00011846714,0.0,0.0
-0.009967021,0.32907924,-0.004860051,0.031115694,-0.018702975,-0.0027773534,0.03490181,-0.008482787,-0.06595798,0.019607471,0.006906214,0.018892432,-0.039876584,-0.004045194,0.07318799,0.0006148186,-0.00011846714,0.0,0.0
0.02058018,0.32989487,-0.0011179402,0.047243364,-0.0034323274,0.011223561,0.010323878,0.05639847,0.04241983,0.015198809,-0.008945491,-0.0008819069,-0.027769014,-0.0067586247,-0.15140767,-0.00045935213,-0.00011846714,0.0,0.0
0.020247819,0.28317213,0.0041055935,0.026942296,0.007170654,0.021489585,-0.011391182,-0.06715506,-0.033254936,-0.001965784,-0.0068955626,-0.08463123,-0.014151741,-0.000980481,-0.12973934,-0.00013225012,-0.00011846714,0.0,0.0
0.0035584057,0.338168,-0.00010987699,0.032119717,-0.0063307607,-0.009674026,-0.027033562,-0.100965835,-0.07119754,0.012390143,-0.006416145,-0.007746888,-0.024641123,-0.002112871,0.057500023,0.0010251668,-0.00011846714,0.0,0.0
0.01338067,0.29743382,0.005423877,0.02944493,0.006597136,0.008042341,0.0048830262,0.0017779481,-0.004197582,0.02492915,-0.0028170585,-0.083858244,-0.017322728,-0.0020301868,-0.14840327,-0.00015046884,-0.00011846714,0.0,0.0
0.012948174,0.3340272,-7.055064e-05,0.04581029,-0.0060705217,0.009554408,-0.0012588466,0.02092877,0.029883353,0.024496049,0.007553844,0.012979312,-0.018905241,-0.003565639,-0.1410938,-0.0024948556,-0.00011846714,0.0,0.0
0.015741961,0.36395893,0.004879955,0.036595657,0.018535359,-0.0064367475,-0.010792272,-0.013274749,0.018692818,0.010463453,-0.0056613367,-0.08279327,-0.015546007,-0.0006471041,0.0779736,0.00087727746,-0.00011846714,0.0,0.0
0.0090204645,0.32627136,0.0046873908,0.022657711,-0.0008780986,-0.04645488,-0.0073441463,-0.06661623,0.0066380203,-0.0036285636,-0.011040264,-0.06915053,-0.0080040125,-0.0013012949,-0.00085686136,-0.00046823765,0.00011846714,0.0,0.0
